BGC_name,BGC_full,Class,BiG-SCAPE class,Product Prediction,Clan,Family,Pfam_vector,Pfam_vector_length,Pfam_descriptor
Aq_macrocephali_81,Aq_macrocephali_81.region001,PKSother,PKSother,transAT-PKS-like,3,193,['PF00378.20 PF00378.20 PF14765.6 PF16197.5 PF02801.22 PF00109.26'],6.0,ECH_1;ECH_1;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt
Aq_Aq349_20,Aq_Aq349_20.region001,PKSother,PKSother,transAT-PKS-like,3,200,['PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF08659.10 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF14765.6 PF08659.10 PF08242.12 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF14765.6'],17.0,PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;Methyltransf_12;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH
Aq_megaterium_48,Aq_megaterium_48.region001,PKSother,PKSother,transAT-PKS-like,3,200,['PF00378.20 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF08659.10 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF14765.6 PF08659.10 PF08242.12 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF14765.6'],18.0,ECH_1;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;Methyltransf_12;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH
Aq_muelleri_059,Aq_muelleri_059.1.region001,PKSother,PKSother,transAT-PKS-like,3,200,['PF00378.20 PF00378.20 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF14765.6 PF08659.10 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF14765.6 PF08659.10 PF08242.12 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF14765.6'],20.0,ECH_1;ECH_1;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;Methyltransf_12;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH
Aq_muelleri_002,Aq_muelleri_002.1.region001,PKSother,PKSother,T3PKS,3,212,['PF03693.14 PF05016.15 PF08780.11 PF18765.1 PF13561.6 PF00106.25 PF07690.16 PF04264.13 PF01648.20 PF00550.25 PF02801.22 PF00109.26 PF07859.13 PF07977.13 PF13561.6 PF02797.15 PF00195.19 PF13847.6 PF01494.19 PF00691.20 PF13488.6 PF13648.6 PF11700.8 PF01435.18 PF17137.4 PF01055.26 PF13802.6 PF16338.5 PF02806.18 PF00128.24 PF02922.18 PF00483.23 PF00534.20 PF08323.11 PF08713.11 PF13280.6 PF08279.12 PF00999.21 PF02678.16 PF05726.13'],40.0,ParD_antitoxin;ParE_toxin;NTase_sub_bind;Polbeta;adh_short_C2;adh_short;MFS_1;YceI;ACPS;PP-binding;Ketoacyl-synt_C;ketoacyl-synt;Abhydrolase_3;FabA;adh_short_C2;Chal_sti_synt_C;Chal_sti_synt_N;Methyltransf_31;FAD_binding_3;OmpA;Gly-zipper_Omp;Lipocalin_4;ATG22;Peptidase_M48;DUF5110;Glyco_hydro_31;Gal_mutarotas_2;DUF4968;Alpha-amylase_C;Alpha-amylase;CBM_48;NTP_transferase;Glycos_transf_1;Glyco_transf_5;DNA_alkylation;WYL;HTH_11;Na_H_Exchanger;Pirin;Pirin_C
Aq_muelleri_003,Aq_muelleri_003.1.region001,PKSother,PKS-NRP_Hybrids,T1PKS.NRPS,3,213,['PF13795.6 PF04389.17 PF02225.22 PF03976.14 PF12833.7 PF03795.14 PF14534.6 PF03571.15 PF03571.15 PF10604.9 PF14526.6 PF02537.15 PF07642.11 PF07920.11 PF07690.16 PF13483.6 PF18456.1 PF00975.20 PF13621.6 PF00975.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00550.25 PF00501.28 PF00668.20 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00005.27 PF00144.24 PF02274.17 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00668.20 PF00550.25 PF00501.28 PF00668.20 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00202.21 PF00550.25 PF00698.21 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF00501.28 PF01037.21 PF13412.6 PF01642.22 PF03308.16 PF02310.19 PF00551.19 PF12706.7 PF13852.6 PF00561.20 PF01497.18 PF00215.24 PF05222.15 PF04434.17 PF12419.8 PF00176.23 PF00271.31'],100.0,HupE_UreJ_2;Peptidase_M28;PA;PPK2;HTH_18;YCII;DUF4440;Peptidase_M49;Peptidase_M49;Polyketide_cyc2;Cass2;CRCB;BBP2;DUF1684;MFS_1;Lactamase_B_3;CmlA_N;Thioesterase;Cupin_8;Thioesterase;PP-binding;AMP-binding_C;AMP-binding;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;PP-binding;AMP-binding;Condensation;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;ABC_tran;Beta-lactamase;Amidinotransf;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;Condensation;PP-binding;AMP-binding;Condensation;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;Aminotran_3;PP-binding;Acyl_transf_1;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;AMP-binding;AsnC_trans_reg;HTH_24;MM_CoA_mutase;MeaB;B12-binding;Formyl_trans_N;Lactamase_B_2;DUF4197;Abhydrolase_1;Peripla_BP_2;OMPdecase;AlaDh_PNT_N;SWIM;DUF3670;SNF2_N;Helicase_C
Aq_muelleri_030,Aq_muelleri_030.1.region001,PKSother,PKSother,transAT-PKS-like,3,220,['PF00732.19 PF17131.4 PF14329.6 PF03176.15 PF03176.15 PF00975.20 PF00550.25 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF00202.21 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF01212.21 PF09924.9 PF00550.25 PF02357.19 PF12840.7 PF08327.11 PF06983.13 PF13564.6 PF14117.6 PF06197.13 PF12681.7 PF07992.14 PF08241.12 PF14255.6 PF02321.18 PF02321.18 PF00873.19 PF13437.6 PF00005.27 PF12848.7 PF00005.27 PF06170.12 PF01266.24'],45.0,GMC_oxred_N;LolA_like;DUF4386;MMPL;MMPL;Thioesterase;PP-binding;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;Aminotran_3;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;Beta_elim_lyase;DUF2156;PP-binding;NusG;HTH_20;AHSA1;3-dmu-9_3-mt;DoxX_2;DUF4287;DUF998;Glyoxalase_2;Pyr_redox_2;Methyltransf_11;Cys_rich_CPXG;OEP;OEP;ACR_tran;HlyD_3;ABC_tran;ABC_tran_Xtn;ABC_tran;DUF983;DAO
Aq_Aq78_contig_30,Aq_Aq78_contig_30.region001,PKSother,PKSother,transAT-PKS-like,3,226,['PF14765.6 PF16197.5 PF02801.22 PF00109.26'],4.0,PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt
Aq_muelleri_075,Aq_muelleri_075.1.region001,PKSother,PKSother,transAT-PKS-like,3,226,['PF14765.6 PF16197.5 PF02801.22 PF00109.26'],4.0,PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt
Aq_pacifica_03,Aq_pacifica_03.1.region002,PKSother,PKSother,T3PKS,3,232,['PF12840.7 PF08327.11 PF05610.11 PF00171.22 PF05114.13 PF00246.24 PF00041.21 PF00629.23'],8.0,HTH_20;AHSA1;DUF779;Aldedh;DUF692;Peptidase_M14;fn3;MAM
Aq_pacifica_32,Aq_pacifica_32.1.region001,PKSother,PKS-NRP_Hybrids,T1PKS.NRPS,3,238,['PF00691.20 PF07676.12 PF07676.12 PF07676.12 PF11751.8 PF13585.6 PF03160.14 PF03160.14 PF03382.14 PF03382.14 PF06445.15 PF12833.7 PF14206.6 PF00069.25 PF01648.20 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF18563.1 PF00550.25 PF00501.28 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00550.25 PF00501.28 PF00561.20 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF13692.6 PF13692.6 PF00082.22 PF02709.14 PF00005.27 PF00975.20 PF14905.6 PF13715.6 PF00668.20 PF00668.20 PF00550.25 PF00501.28 PF00668.20 PF18563.1 PF00550.25 PF00698.21 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF00501.28 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF02668.16 PF02357.19 PF00072.24 PF02518.26 PF07730.13 PF00515.28 PF00756.20 PF00201.18 PF03033.20'],79.0,OmpA;PD40;PD40;PD40;PorP_SprF;CHU_C;Calx-beta;Calx-beta;DUF285;DUF285;GyrI-like;HTH_18;Cys_rich_CPCC;Pkinase;ACPS;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;TubC_N;PP-binding;AMP-binding;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;PP-binding;AMP-binding;Abhydrolase_1;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;Glyco_trans_1_4;Glyco_trans_1_4;Peptidase_S8;Glyco_transf_7C;ABC_tran;Thioesterase;OMP_b-brl_3;CarbopepD_reg_2;Condensation;Condensation;PP-binding;AMP-binding;Condensation;TubC_N;PP-binding;Acyl_transf_1;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;AMP-binding;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;TauD;NusG;Response_reg;HATPase_c;HisKA_3;TPR_1;Esterase;UDPGT;Glyco_transf_28
Aq_spongiae_18,Aq_spongiae_18.1.region001,PKSother,PKS-NRP_Hybrids,T1PKS.NRPS,3,248,['PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00550.25 PF08659.10 PF00698.21 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00668.20 PF00668.20 PF00550.25 PF13193.6 PF00501.28 PF00733.21 PF13537.6 PF12706.7 PF18456.1 PF00668.20 PF00550.25'],32.0,PP-binding;AMP-binding_C;AMP-binding;Condensation;PP-binding;KR;Acyl_transf_1;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;AMP-binding_C;AMP-binding;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;PP-binding;AMP-binding_C;AMP-binding;Condensation;Condensation;PP-binding;AMP-binding_C;AMP-binding;Asn_synthase;GATase_7;Lactamase_B_2;CmlA_N;Condensation;PP-binding
Aq_AU58_14,Aq_AU58_14.1.region002,PKSother,Others,transAT-PKS-like.PKS-like.transAT-PKS.ladderane,222,209,['PF15891.5 PF14124.6 PF01661.21 PF01885.16 PF00149.28 PF18127.1 PF04095.16 PF00027.29 PF13545.6 PF08534.10 PF04116.13 PF00494.19 PF01593.24 PF13411.6 PF08281.12 PF04542.14 PF04773.13 PF16344.5 PF07660.14 PF13715.6 PF07715.15 PF00593.24 PF01551.22 PF05569.11 PF03965.16'],25.0,DUF2807;Acyl-ACP_TE;MgtE;CBS;CBS;MgtE_N;RrnaAD;DUF4286;TPR_6;TPR_8;TPR_19;tRNA-synt_2b;Seryl_tRNA_N;HisKA_3;TPR_8;VKG_Carbox;Flavokinase;FAD_syn;Pept_tRNA_hydro;Ribosomal_TL5_C;Ribosomal_L25p;Pribosyl_synth;Pribosyltran_N;NusG;PP-binding;DUF2156;Beta_elim_lyase;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;Aminotran_3;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;PP-binding;Thioesterase;MMPL;MMPL;LolA_like;NAD_binding_8;GMC_oxred_N;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;ECH_1;ECH_1;ECH_1;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;Methyltransf_12;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;ECH_1;ECH_1;ECH_1;PP-binding;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;ECH_1;ECH_1;ECH_1;PP-binding;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;C_GCAxxG_C_C;C_GCAxxG_C_C;Aminotran_5;Methyltransf_31;Aminotran_5;Aminotran_5;HMG_CoA_synt_N;HMG_CoA_synt_C;ECH_1;Acyl_transf_1;Lactamase_B;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;Acyl_transf_1;Metalloenzyme;ACPS;PP-binding;DUF4386;FabA;ketoacyl-synt;Ketoacyl-synt_C;ketoacyl-synt;adh_short_C2;NAD_binding_8;PP-binding;CarbopepD_reg_2;Plug;TonB_dep_Rec;PepSY_TM;PD40;PD40;PD40;PD40;DUF2911;TPR_17;His_kinase;Response_reg;LytTR;Fer4_12;NRDD;Rrf2
Aq_Aq78_contig_14,Aq_Aq78_contig_14.region001,PKSother,PKSother,transAT-PKS-like,222,209,['PF10988.8 PF10988.8 PF01643.17 PF01769.16 PF00571.28 PF00571.28 PF03448.17 PF00398.20 PF14114.6 PF13174.6 PF13181.6 PF14559.6 PF00587.25 PF02403.22 PF07730.13 PF13181.6 PF13181.6 PF05090.14 PF01687.17 PF06574.12 PF01195.19 PF14693.6 PF01386.19 PF14572.6 PF13793.6 PF02357.19 PF00550.25 PF09924.9 PF01212.21 PF00109.26 PF02801.22 PF16197.5 PF14765.6 PF08659.10 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF14765.6 PF00202.21 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF00550.25 PF00975.20 PF03176.15 PF03176.15 PF17131.4 PF13450.6 PF00732.19 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF00378.20 PF00378.20 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF14765.6 PF08659.10 PF00550.25 PF00109.26 PF02801.22 PF14765.6 PF08659.10 PF08242.12 PF00550.25 PF00109.26 PF02801.22 PF16197.5 PF14765.6'],74.0,DUF2807;DUF2807;Acyl-ACP_TE;MgtE;CBS;CBS;MgtE_N;RrnaAD;DUF4286;TPR_6;TPR_8;TPR_19;tRNA-synt_2b;Seryl_tRNA_N;HisKA_3;TPR_8;TPR_8;VKG_Carbox;Flavokinase;FAD_syn;Pept_tRNA_hydro;Ribosomal_TL5_C;Ribosomal_L25p;Pribosyl_synth;Pribosyltran_N;NusG;PP-binding;DUF2156;Beta_elim_lyase;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;Aminotran_3;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PP-binding;Thioesterase;MMPL;MMPL;LolA_like;NAD_binding_8;GMC_oxred_N;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;ECH_1;ECH_1;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH;KR;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;PS-DH;KR;Methyltransf_12;PP-binding;ketoacyl-synt;Ketoacyl-synt_C;KAsynt_C_assoc;PS-DH
Aq_megaterium_88,Aq_megaterium_88.region001,PKSother,PKSother,transAT-PKS-like,222,209,['PF00732.19 PF13450.6 PF17131.4 PF03176.15 PF03176.15 PF00975.20 PF00550.25 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF00202.21 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF01212.21 PF09924.9 PF00550.25 PF02357.19 PF00144.24 PF12833.7 PF13793.6 PF14572.6 PF01386.19 PF14693.6 PF01195.19 PF06574.12 PF01687.17 PF05090.14 PF13181.6 PF07730.13 PF02403.22 PF00587.25 PF14559.6 PF13181.6 PF13174.6 PF14114.6 PF00398.20 PF03448.17 PF00571.28 PF00571.28 PF01769.16 PF01643.17 PF10988.8'],51.0,GMC_oxred_N;NAD_binding_8;LolA_like;MMPL;MMPL;Thioesterase;PP-binding;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;Aminotran_3;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;Beta_elim_lyase;DUF2156;PP-binding;NusG;Beta-lactamase;HTH_18;Pribosyltran_N;Pribosyl_synth;Ribosomal_L25p;Ribosomal_TL5_C;Pept_tRNA_hydro;FAD_syn;Flavokinase;VKG_Carbox;TPR_8;HisKA_3;Seryl_tRNA_N;tRNA-synt_2b;TPR_19;TPR_8;TPR_6;DUF4286;RrnaAD;MgtE_N;CBS;CBS;MgtE;Acyl-ACP_TE;DUF2807
Aq_Aq349_1,Aq_Aq349_1.region001,PKSother,Others,transAT-PKS.transAT-PKS-like.PKS-like.ladderane,222,222,['PF01553.21 PF06491.11 PF05099.13 PF00226.31 PF13181.6 PF05834.12 PF00535.26 PF00892.20 PF00892.20 PF07670.14 PF07664.12 PF07670.14 PF02421.18 PF04023.14 PF00144.24 PF02630.14 PF02163.22'],17.0,Acyltransferase;Disulph_isomer;TerB;DnaJ;TPR_8;Lycopene_cycl;Glycos_transf_2;EamA;EamA;Gate;FeoB_C;Gate;FeoB_N;FeoA;Beta-lactamase;SCO1-SenC;Peptidase_M50
Aq_Aq78_contig_13,Aq_Aq78_contig_13.region001,PKSother,PKSother,transAT-PKS.PKS-like,222,222,['PF02082.20 PF13597.6 PF13353.6 PF04397.15 PF00072.24 PF06580.13 PF13431.6 PF13181.6 PF11138.8 PF07676.12 PF07676.12 PF07676.12 PF07676.12 PF03929.16 PF00593.24 PF07715.15 PF13715.6 PF14329.6 PF00550.25 PF01648.20 PF01676.18 PF00698.21 PF02801.22 PF00109.26 PF00550.25 PF00753.27 PF00698.21 PF00378.20 PF08540.10 PF01154.17 PF00266.19 PF00266.19 PF13847.6 PF00266.19 PF09719.10 PF09719.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26'],63.0,Rrf2;NRDD;Fer4_12;LytTR;Response_reg;His_kinase;TPR_17;TPR_8;DUF2911;PD40;PD40;PD40;PD40;PepSY_TM;TonB_dep_Rec;Plug;CarbopepD_reg_2;DUF4386;PP-binding;ACPS;Metalloenzyme;Acyl_transf_1;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;Lactamase_B;Acyl_transf_1;ECH_1;HMG_CoA_synt_C;HMG_CoA_synt_N;Aminotran_5;Aminotran_5;Methyltransf_31;Aminotran_5;C_GCAxxG_C_C;C_GCAxxG_C_C;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt
Aq_atlantica_0,Aq_atlantica_0.1.region001,PKSother,PKSother,transAT-PKS.transAT-PKS-like.PKS-like,222,222,['PF02082.20 PF13597.6 PF13353.6 PF04397.15 PF00072.24 PF06580.13 PF13431.6 PF11138.8 PF07676.12 PF07676.12 PF07676.12 PF07676.12 PF03929.16 PF00593.24 PF07715.15 PF13715.6 PF14329.6 PF00550.25 PF01648.20 PF01676.18 PF00698.21 PF02801.22 PF00109.26 PF00550.25 PF00753.27 PF00698.21 PF00378.20 PF08540.10 PF01154.17 PF00266.19 PF00266.19 PF13489.6 PF00266.19 PF09719.10 PF09719.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF00550.25 PF00378.20 PF00378.20 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF00550.25 PF00378.20 PF00378.20 PF00378.20 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08242.12 PF08659.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF00378.20 PF00378.20 PF00378.20 PF16197.5 PF02801.22 PF00109.26 PF00732.19 PF17131.4 PF03176.15 PF03176.15 PF00975.20 PF00550.25 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF00202.21 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF00550.25 PF08659.10 PF14765.6 PF16197.5 PF02801.22 PF00109.26 PF01212.21 PF09924.9 PF00550.25 PF02357.19 PF01638.17 PF13793.6 PF14572.6 PF01386.19 PF14693.6 PF01195.19 PF06574.12 PF01687.17 PF05090.14 PF13181.6 PF07730.13 PF02403.22 PF00587.25 PF14559.6 PF13181.6 PF13174.6 PF14114.6 PF00398.20 PF03448.17 PF00571.28 PF00571.28 PF01769.16 PF01643.17 PF10988.8 PF10988.8'],160.0,Rrf2;NRDD;Fer4_12;LytTR;Response_reg;His_kinase;TPR_17;DUF2911;PD40;PD40;PD40;PD40;PepSY_TM;TonB_dep_Rec;Plug;CarbopepD_reg_2;DUF4386;PP-binding;ACPS;Metalloenzyme;Acyl_transf_1;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;Lactamase_B;Acyl_transf_1;ECH_1;HMG_CoA_synt_C;HMG_CoA_synt_N;Aminotran_5;Aminotran_5;Methyltransf_23;Aminotran_5;C_GCAxxG_C_C;C_GCAxxG_C_C;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;PP-binding;ECH_1;ECH_1;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;PP-binding;ECH_1;ECH_1;ECH_1;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;Methyltransf_12;KR;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;ECH_1;ECH_1;ECH_1;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;GMC_oxred_N;LolA_like;MMPL;MMPL;Thioesterase;PP-binding;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;Aminotran_3;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;PP-binding;KR;PS-DH;KAsynt_C_assoc;Ketoacyl-synt_C;ketoacyl-synt;Beta_elim_lyase;DUF2156;PP-binding;NusG;HxlR;Pribosyltran_N;Pribosyl_synth;Ribosomal_L25p;Ribosomal_TL5_C;Pept_tRNA_hydro;FAD_syn;Flavokinase;VKG_Carbox;TPR_8;HisKA_3;Seryl_tRNA_N;tRNA-synt_2b;TPR_19;TPR_8;TPR_6;DUF4286;RrnaAD;MgtE_N;CBS;CBS;MgtE;Acyl-ACP_TE;DUF2807;DUF2807
